title,col,wdl_url,ins_key,pub_key,dewey_dec_code,type_id,date,item_id
"Al-Iraq, Number 262, April 8, 1921",col_163,https://www.wdl.org/en/item/10358,ins_11,pub_879,079.956,np,4/8/1921,20720
"Al-Iraq, Number 263, April 9, 1921",col_163,https://www.wdl.org/en/item/10359,ins_11,pub_879,079.956,np,4/9/1921,20721
"Al-Iraq, Number 264, April 11, 1921",col_163,https://www.wdl.org/en/item/10360,ins_11,pub_879,079.956,np,4/11/1921,20722
"Al-Iraq, Number 265, April 12, 1921",col_163,https://www.wdl.org/en/item/10361,ins_11,pub_879,079.956,np,4/12/1921,20723
"Al-Iraq, Number 266, April 13, 1921",col_163,https://www.wdl.org/en/item/10362,ins_11,pub_879,079.956,np,4/13/1921,20724
"Al-Iraq, Number 267, April 14, 1921",col_163,https://www.wdl.org/en/item/10363,ins_11,pub_879,079.956,np,4/14/1921,20725
"Al-Iraq, Number 268, April 15, 1921",col_163,https://www.wdl.org/en/item/10364,ins_11,pub_879,079.956,np,4/15/1921,20726
"Al-Iraq, Number 269, April 16, 1921",col_163,https://www.wdl.org/en/item/10365,ins_11,pub_879,079.956,np,4/16/1921,20727
"Al-Iraq, Number 270, April 18, 1921",col_163,https://www.wdl.org/en/item/10366,ins_11,pub_879,079.956,np,4/18/1921,20728
"Al-Iraq, Number 271, April 19, 1921",col_163,https://www.wdl.org/en/item/10367,ins_11,pub_879,079.956,np,4/19/1921,20729
"Al-Iraq, Number 272, April 20, 1921",col_163,https://www.wdl.org/en/item/10368,ins_11,pub_879,079.956,np,4/20/1921,20730
"Al-Iraq, Number 273, April 21, 1921",col_163,https://www.wdl.org/en/item/10369,ins_11,pub_879,079.956,np,4/21/1921,20731
"Al-Iraq, Number 274, April 22, 1921",col_163,https://www.wdl.org/en/item/10370,ins_11,pub_879,079.956,np,4/22/1921,20732
"Al-Iraq, Number 275, April 23, 1921",col_163,https://www.wdl.org/en/item/10371,ins_11,pub_879,079.956,np,4/23/1921,20733
"Al-Iraq, Number 276, April 25, 1921",col_163,https://www.wdl.org/en/item/10372,ins_11,pub_879,079.956,np,4/25/1921,20734
"Al-Iraq, Number 277, April 26, 1921",col_163,https://www.wdl.org/en/item/10373,ins_11,pub_879,079.956,np,4/26/1921,20735
"Al-Iraq, Number 278, April 27, 1921",col_163,https://www.wdl.org/en/item/10374,ins_11,pub_879,079.956,np,4/27/1921,20736
"Al-Iraq, Number 279, April 28, 1921",col_163,https://www.wdl.org/en/item/10375,ins_11,pub_879,079.956,np,4/28/1921,20737
"Al-Iraq, Number 280, April 29, 1921",col_163,https://www.wdl.org/en/item/10376,ins_11,pub_879,079.956,np,4/29/1921,20738
"Al-Iraq, Number 281, April 30, 1921",col_163,https://www.wdl.org/en/item/10377,ins_11,pub_879,079.956,np,4/30/1921,20739
"Al-Iraq, Number 282, May 2, 1921",col_163,https://www.wdl.org/en/item/10378,ins_11,pub_879,079.956,np,5/2/1921,20740
"Al-Iraq, Number 283, May 3, 1921",col_163,https://www.wdl.org/en/item/10379,ins_11,pub_879,079.956,np,5/3/1921,20741
"Al-Iraq, Number 284, May 4, 1921",col_163,https://www.wdl.org/en/item/10380,ins_11,pub_879,079.956,np,5/4/1921,20742
"Al-Iraq, Number 285, May 5, 1921",col_163,https://www.wdl.org/en/item/10381,ins_11,pub_879,079.956,np,5/5/1921,20743
"Al-Iraq, Number 286, May 6, 1921",col_163,https://www.wdl.org/en/item/10382,ins_11,pub_879,079.956,np,5/6/1921,20744
"Al-Iraq, Number 287, May 7, 1921",col_163,https://www.wdl.org/en/item/10383,ins_11,pub_879,079.956,np,5/7/1921,20745
"Al-Iraq, Number 288, May 9, 1921",col_163,https://www.wdl.org/en/item/10384,ins_11,pub_879,079.956,np,5/9/1921,20746
"Al-Iraq, Number 289, May 10, 1921",col_163,https://www.wdl.org/en/item/10385,ins_11,pub_879,079.956,np,5/10/1921,20747
"Al-Iraq, Number 290, May 11, 1921",col_163,https://www.wdl.org/en/item/10386,ins_11,pub_879,079.956,np,5/11/1921,20748
"Al-Iraq, Number 291, May 12, 1921",col_163,https://www.wdl.org/en/item/10387,ins_11,pub_879,079.956,np,5/12/1921,20749
"Al-Iraq, Number 292, May 13, 1921",col_163,https://www.wdl.org/en/item/10388,ins_11,pub_879,079.956,np,5/13/1921,20750
"Al-Iraq, Number 293, May 14, 1921",col_163,https://www.wdl.org/en/item/10389,ins_11,pub_879,079.956,np,5/14/1921,20751
"Al-Iraq, Number 294, May 16, 1921",col_163,https://www.wdl.org/en/item/10390,ins_11,pub_879,079.956,np,5/16/1921,20752
"Al-Iraq, Number 295, May 17, 1921",col_163,https://www.wdl.org/en/item/10391,ins_11,pub_879,079.956,np,5/17/1921,20753
"Al-Iraq, Number 296, May 18, 1921",col_163,https://www.wdl.org/en/item/10392,ins_11,pub_879,079.956,np,5/18/1921,20754
"Al-Iraq, Number 297, May 19, 1921",col_163,https://www.wdl.org/en/item/10393,ins_11,pub_879,079.956,np,5/19/1921,20755
"Al-Iraq, Number 298, May 20, 1921",col_163,https://www.wdl.org/en/item/10394,ins_11,pub_879,079.956,np,5/20/1921,20756
"Al-Iraq, Number 299, May 21, 1921",col_163,https://www.wdl.org/en/item/10395,ins_11,pub_879,079.956,np,5/21/1921,20757
"Al-Iraq, Number 300, May 23, 1921",col_163,https://www.wdl.org/en/item/10396,ins_11,pub_879,079.956,np,5/23/1921,20758
"Al-Iraq, Number 301, May 24, 1921",col_163,https://www.wdl.org/en/item/10397,ins_11,pub_879,079.956,np,5/24/1921,20759
"Al-Iraq, Number 302, May 25, 1921",col_163,https://www.wdl.org/en/item/10398,ins_11,pub_879,079.956,np,5/25/1921,20760
"Al-Iraq, Number 303, May 26, 1921",col_163,https://www.wdl.org/en/item/10399,ins_11,pub_879,079.956,np,5/26/1921,20761
"Al-Iraq, Number 304, May 27, 1921",col_163,https://www.wdl.org/en/item/10400,ins_11,pub_879,079.956,np,5/27/1921,20762
"Al-Iraq, Number 305, May 28, 1921",col_163,https://www.wdl.org/en/item/10401,ins_11,pub_879,079.956,np,5/28/1921,20763
"Al-Iraq, Number 306, May 30, 1921",col_163,https://www.wdl.org/en/item/10402,ins_11,pub_879,079.956,np,5/30/1921,20764
"Al-Iraq, Number 307, May 31, 1921",col_163,https://www.wdl.org/en/item/10403,ins_11,pub_879,079.956,np,5/31/1921,20765
"Al-Iraq, Number 308, June 1, 1921",col_163,https://www.wdl.org/en/item/10404,ins_11,pub_879,079.956,np,6/1/1921,20766
"Al-Iraq, Number 309, June 2, 1921",col_163,https://www.wdl.org/en/item/10405,ins_11,pub_879,079.956,np,6/2/1921,20767
"Al-Iraq, Number 310, June 3, 1921",col_163,https://www.wdl.org/en/item/10406,ins_11,pub_879,079.956,np,6/3/1921,20768
"Al-Iraq, Number 311, June 4, 1921",col_163,https://www.wdl.org/en/item/10407,ins_11,pub_879,079.956,np,6/4/1921,20769
"Al-Iraq, Number 312, June 6, 1921",col_163,https://www.wdl.org/en/item/10408,ins_11,pub_879,079.956,np,6/6/1921,20770
"Al-Iraq, Number 313, June 7, 1921",col_163,https://www.wdl.org/en/item/10409,ins_11,pub_879,079.956,np,6/7/1921,20771
"Al-Iraq, Number 314, June 10, 1921",col_163,https://www.wdl.org/en/item/10410,ins_11,pub_879,079.956,np,6/10/1921,20772
"Al-Iraq, Number 315, June 11, 1921",col_163,https://www.wdl.org/en/item/10411,ins_11,pub_879,079.956,np,6/11/1921,20773
"Al-Iraq, Number 316, June 13, 1921",col_163,https://www.wdl.org/en/item/10412,ins_11,pub_879,079.956,np,6/13/1921,20774
"Al-Iraq, Number 317, June 14, 1921",col_163,https://www.wdl.org/en/item/10413,ins_11,pub_879,079.956,np,6/14/1921,20775
"Al-Iraq, Number 318, June 15, 1921",col_163,https://www.wdl.org/en/item/10414,ins_11,pub_879,079.956,np,6/15/1921,20776
"Al-Iraq, Number 319, June 16, 1921",col_163,https://www.wdl.org/en/item/10415,ins_11,pub_879,079.956,np,6/16/1921,20777
"Al-Iraq, Number 320, June 17, 1921",col_163,https://www.wdl.org/en/item/10416,ins_11,pub_879,079.956,np,6/17/1921,20778
"Al-Iraq, Number 321, June 18, 1921",col_163,https://www.wdl.org/en/item/10417,ins_11,pub_879,079.956,np,6/18/1921,20779
"Al-Iraq, Number 322, June 20, 1921",col_163,https://www.wdl.org/en/item/10418,ins_11,pub_879,079.956,np,6/20/1921,20780
"Al-Iraq, Number 323, June 21, 1921",col_163,https://www.wdl.org/en/item/10419,ins_11,pub_879,079.956,np,6/21/1921,20781
"Al-Iraq, Number 324, June 22, 1921",col_163,https://www.wdl.org/en/item/10420,ins_11,pub_879,079.956,np,6/22/1921,20782
"Al-Iraq, Number 325, June 23, 1921",col_163,https://www.wdl.org/en/item/10421,ins_11,pub_879,079.956,np,6/23/1921,20783
"Al-Iraq, Number 326, June 24, 1921",col_163,https://www.wdl.org/en/item/10422,ins_11,pub_879,079.956,np,6/24/1921,20784
"Al-Iraq, Number 327, June 25, 1921",col_163,https://www.wdl.org/en/item/10423,ins_11,pub_879,079.956,np,6/25/1921,20785
"Al-Iraq, Number 328, June 27, 1921",col_163,https://www.wdl.org/en/item/10424,ins_11,pub_879,079.956,np,6/27/1921,20786
"Al-Iraq, Number 329, June 28, 1921",col_163,https://www.wdl.org/en/item/10425,ins_11,pub_879,079.956,np,6/28/1921,20787
"Al-Iraq, Number 330, June 29, 1921",col_163,https://www.wdl.org/en/item/10426,ins_11,pub_879,079.956,np,6/29/1921,20788
"Al-Iraq, Number 331, June 30, 1921",col_163,https://www.wdl.org/en/item/10427,ins_11,pub_879,079.956,np,6/30/1921,20789
"Al-Iraq, Number 332, July 1, 1921",col_163,https://www.wdl.org/en/item/10428,ins_11,pub_879,079.956,np,7/1/1921,20790
"Al-Iraq, Number 333, July 2, 1921",col_163,https://www.wdl.org/en/item/10429,ins_11,pub_879,079.956,np,7/2/1921,20791
"Al-Iraq, Number 334, July 4, 1921",col_163,https://www.wdl.org/en/item/10430,ins_11,pub_879,079.956,np,7/4/1921,20792
"Al-Iraq, Number 335, July 5, 1921",col_163,https://www.wdl.org/en/item/10431,ins_11,pub_879,079.956,np,7/5/1921,20793
"Al-Iraq, Number 336, July 6, 1921",col_163,https://www.wdl.org/en/item/10432,ins_11,pub_879,079.956,np,7/6/1921,20794
"Al-Iraq, Number 337, July 7, 1921",col_163,https://www.wdl.org/en/item/10433,ins_11,pub_879,079.956,np,7/7/1921,20795
"Al-Iraq, Number 338, July 8, 1921",col_163,https://www.wdl.org/en/item/10434,ins_11,pub_879,079.956,np,7/8/1921,20796
"Al-Iraq, Number 339, July 9, 1921",col_163,https://www.wdl.org/en/item/10435,ins_11,pub_879,079.956,np,7/9/1921,20797
"Al-Iraq, Number 340, July 11, 1921",col_163,https://www.wdl.org/en/item/10436,ins_11,pub_879,079.956,np,7/11/1921,20798
"Al-Iraq, Number 341, July 12, 1921",col_163,https://www.wdl.org/en/item/10437,ins_11,pub_879,079.956,np,7/12/1921,20799
"Al-Iraq, Number 342, July 13, 1921",col_163,https://www.wdl.org/en/item/10438,ins_11,pub_879,079.956,np,7/13/1921,20800
"Al-Iraq, Number 343, July 14, 1921",col_163,https://www.wdl.org/en/item/10439,ins_11,pub_879,079.956,np,7/14/1921,20801
"Al-Iraq, Number 344, July 15, 1921",col_163,https://www.wdl.org/en/item/10440,ins_11,pub_879,079.956,np,7/15/1921,20802
"Al-Iraq, Number 345, July 16, 1921",col_163,https://www.wdl.org/en/item/10441,ins_11,pub_879,079.956,np,7/16/1921,20803
"Al-Iraq, Number 346, July 18, 1921",col_163,https://www.wdl.org/en/item/10442,ins_11,pub_879,079.956,np,7/18/1921,20804
"Al-Iraq, Number 347, July 19, 1921",col_163,https://www.wdl.org/en/item/10443,ins_11,pub_879,079.956,np,7/19/1921,20805
"Al-Iraq, Number 348, July 19, 1921",col_163,https://www.wdl.org/en/item/10444,ins_11,pub_879,079.956,np,7/19/1921,20806
"Al-Iraq, Number 349, July 20, 1921",col_163,https://www.wdl.org/en/item/10445,ins_11,pub_879,079.956,np,7/20/1921,20807
"Al-Iraq, Number 350, July 21, 1921",col_163,https://www.wdl.org/en/item/10446,ins_11,pub_879,079.956,np,7/21/1921,20808
"Al-Iraq, Number 351, July 22, 1921",col_163,https://www.wdl.org/en/item/10447,ins_11,pub_879,079.956,np,7/22/1921,20809
"Al-Iraq, Number 352, July 23, 1921",col_163,https://www.wdl.org/en/item/10448,ins_11,pub_879,079.956,np,7/23/1921,20810
"Al-Iraq, Number 353, July 25, 1921",col_163,https://www.wdl.org/en/item/10449,ins_11,pub_879,079.956,np,7/25/1921,20811
"Al-Iraq, Number 354, July 26, 1921",col_163,https://www.wdl.org/en/item/10450,ins_11,pub_879,079.956,np,7/26/1921,20812
"Al-Iraq, Number 355, July 27, 1921",col_163,https://www.wdl.org/en/item/10451,ins_11,pub_879,079.956,np,7/27/1921,20813
"Al-Iraq, Number 356, July 28, 1921",col_163,https://www.wdl.org/en/item/10452,ins_11,pub_879,079.956,np,7/28/1921,20814
"Al-Iraq, Number 357, July 29, 1921",col_163,https://www.wdl.org/en/item/10453,ins_11,pub_879,079.956,np,7/29/1921,20815
"Al-Iraq, Number 358, July 30, 1921",col_163,https://www.wdl.org/en/item/10454,ins_11,pub_879,079.956,np,7/30/1921,20816
"Al-Iraq, Number 359, July 31, 1921",col_163,https://www.wdl.org/en/item/10455,ins_11,pub_879,079.956,np,7/31/1921,20817
"Al-Iraq, Number 360, August 1, 1921",col_163,https://www.wdl.org/en/item/10456,ins_11,pub_879,079.956,np,8/1/1921,20818
"Al-Iraq, Number 361, August 2, 1921",col_163,https://www.wdl.org/en/item/10457,ins_11,pub_879,079.956,np,8/2/1921,20819
"Al-Iraq, Number 362, August 3, 1921",col_163,https://www.wdl.org/en/item/10458,ins_11,pub_879,079.956,np,8/3/1921,20820
"Al-Iraq, Number 363, August 4, 1921",col_163,https://www.wdl.org/en/item/10459,ins_11,pub_879,079.956,np,8/4/1921,20821
"Al-Iraq, Number 364, August 5, 1921",col_163,https://www.wdl.org/en/item/10460,ins_11,pub_879,079.956,np,8/5/1921,20822
"Al-Iraq, Number 365, August 6, 1921",col_163,https://www.wdl.org/en/item/10461,ins_11,pub_879,079.956,np,8/6/1921,20823
"Al-Iraq, Number 366, August 7, 1921",col_163,https://www.wdl.org/en/item/10462,ins_11,pub_879,079.956,np,8/7/1921,20824
"Al-Iraq, Number 367, August 8, 1921",col_163,https://www.wdl.org/en/item/10463,ins_11,pub_879,079.956,np,8/8/1921,20825
"Al-Iraq, Number 368, August 9, 1921",col_163,https://www.wdl.org/en/item/10464,ins_11,pub_879,079.956,np,8/9/1921,20826
"Al-Iraq, Number 369, August 10, 1921",col_163,https://www.wdl.org/en/item/10465,ins_11,pub_879,079.956,np,8/10/1921,20827
"Al-Iraq, Number 370, August 11, 1921",col_163,https://www.wdl.org/en/item/10466,ins_11,pub_879,079.956,np,8/11/1921,20828
"Al-Iraq, Number 371, August 12, 1921",col_163,https://www.wdl.org/en/item/10467,ins_11,pub_879,079.956,np,8/12/1921,20829
"Al-Iraq, Number 372, August 13, 1921",col_163,https://www.wdl.org/en/item/10468,ins_11,pub_879,079.956,np,8/13/1921,20830
"Al-Iraq, Number 373, August 15, 1921",col_163,https://www.wdl.org/en/item/10469,ins_11,pub_879,079.956,np,8/15/1921,20831
"Al-Iraq, Number 374, August 17, 1921",col_163,https://www.wdl.org/en/item/10470,ins_11,pub_879,079.956,np,8/17/1921,20832
"Al-Iraq, Number 375, August 18, 1921",col_163,https://www.wdl.org/en/item/10471,ins_11,pub_879,079.956,np,8/18/1921,20833
"Al-Iraq, Number 376, August 19, 1921",col_163,https://www.wdl.org/en/item/10472,ins_11,pub_879,079.956,np,8/19/1921,20834
"Al-Iraq, Number 377, August 20, 1921",col_163,https://www.wdl.org/en/item/10473,ins_11,pub_879,079.956,np,8/20/1921,20835
"Al-Iraq, Number 378, August 22, 1921",col_163,https://www.wdl.org/en/item/10474,ins_11,pub_879,079.956,np,8/22/1921,20836
"Al-Iraq, Number 379, August 23, 1921",col_163,https://www.wdl.org/en/item/10475,ins_11,pub_879,079.956,np,8/23/1921,20837
"Al-Iraq, Number 380, August 23, 1921",col_163,https://www.wdl.org/en/item/10476,ins_11,pub_879,079.956,np,8/23/1921,20838
"Al-Iraq, Number 381, August 24, 1921",col_163,https://www.wdl.org/en/item/10477,ins_11,pub_879,079.956,np,8/24/1921,20839
"Al-Iraq, Number 382, August 25, 1921",col_163,https://www.wdl.org/en/item/10478,ins_11,pub_879,079.956,np,8/25/1921,20840
"Al-Iraq, Number 383, August 26, 1921",col_163,https://www.wdl.org/en/item/10479,ins_11,pub_879,079.956,np,8/26/1921,20841
"Al-Iraq, Number 384, August 27, 1921",col_163,https://www.wdl.org/en/item/10480,ins_11,pub_879,079.956,np,8/27/1921,20842
"Al-Iraq, Number 385, August 29, 1921",col_163,https://www.wdl.org/en/item/10481,ins_11,pub_879,079.956,np,8/29/1921,20843
"Al-Iraq, Number 386, August 30, 1921",col_163,https://www.wdl.org/en/item/10482,ins_11,pub_879,079.956,np,8/30/1921,20844
"Al-Iraq, Number 387, August 31, 1921",col_163,https://www.wdl.org/en/item/10483,ins_11,pub_879,079.956,np,8/31/1921,20845
"Al-Iraq, Number 388, September 1, 1921",col_163,https://www.wdl.org/en/item/10484,ins_11,pub_879,079.956,np,9/1/1921,20846
"Al-Iraq, Number 389, September 2, 1921",col_163,https://www.wdl.org/en/item/10485,ins_11,pub_879,079.956,np,9/2/1921,20847
"Al-Iraq, Number 390, September 3, 1921",col_163,https://www.wdl.org/en/item/10486,ins_11,pub_879,079.956,np,9/3/1921,20848
"Al-Iraq, Number 391, September 5, 1921",col_163,https://www.wdl.org/en/item/10487,ins_11,pub_879,079.956,np,9/5/1921,20849
"Al-Iraq, Number 392, September 6, 1921",col_163,https://www.wdl.org/en/item/10488,ins_11,pub_879,079.956,np,9/6/1921,20850
"Al-Iraq, Number 393, September 7, 1921",col_163,https://www.wdl.org/en/item/10489,ins_11,pub_879,079.956,np,9/7/1921,20851
"Al-Iraq, Number 394, September 8, 1921",col_163,https://www.wdl.org/en/item/10490,ins_11,pub_879,079.956,np,9/8/1921,20852
"Al-Iraq, Number 395, September 9, 1921",col_163,https://www.wdl.org/en/item/10491,ins_11,pub_879,079.956,np,9/9/1921,20853
"Al-Iraq, Number 396, September 10, 1921",col_163,https://www.wdl.org/en/item/10492,ins_11,pub_879,079.956,np,9/10/1921,20854
"Al-Iraq, Number 397, September 12, 1921",col_163,https://www.wdl.org/en/item/10493,ins_11,pub_879,079.956,np,9/12/1921,20855
"Al-Iraq, Number 398, September 13, 1921",col_163,https://www.wdl.org/en/item/10494,ins_11,pub_879,079.956,np,9/13/1921,20856
"Al-Iraq, Number 399, September 15, 1921",col_163,https://www.wdl.org/en/item/10495,ins_11,pub_879,079.956,np,9/15/1921,20857
"Al-Iraq, Number 400, September 16, 1921",col_163,https://www.wdl.org/en/item/10496,ins_11,pub_879,079.956,np,9/16/1921,20858
"Al-Iraq, Number 401, September 17, 1921",col_163,https://www.wdl.org/en/item/10497,ins_11,pub_879,079.956,np,9/17/1921,20859
"Al-Iraq, Number 402, September 19, 1921",col_163,https://www.wdl.org/en/item/10498,ins_11,pub_879,079.956,np,9/19/1921,20860
"Al-Iraq, Number 403, September 20, 1921",col_163,https://www.wdl.org/en/item/10499,ins_11,pub_879,079.956,np,9/20/1921,20861
"Al-Iraq, Number 404, September 21, 1921",col_163,https://www.wdl.org/en/item/10500,ins_11,pub_879,079.956,np,9/21/1921,20862
"Al-Iraq, Number 405, September 22, 1921",col_163,https://www.wdl.org/en/item/10501,ins_11,pub_879,079.956,np,9/22/1921,20863
"Al-Iraq, Number 406, September 23, 1921",col_163,https://www.wdl.org/en/item/10502,ins_11,pub_879,079.956,np,9/23/1921,20864
"Al-Iraq, Number 407, September 24, 1921",col_163,https://www.wdl.org/en/item/10503,ins_11,pub_879,079.956,np,9/24/1921,20865
"Al-Iraq, Number 408, September 26, 1921",col_163,https://www.wdl.org/en/item/10504,ins_11,pub_879,079.956,np,9/26/1921,20866
"Al-Iraq, Number 409, September 27, 1921",col_163,https://www.wdl.org/en/item/10505,ins_11,pub_879,079.956,np,9/27/1921,20867
"Al-Iraq, Number 410, September 28, 1921",col_163,https://www.wdl.org/en/item/10506,ins_11,pub_879,079.956,np,9/28/1921,20868
"Al-Iraq, Number 411, September 29, 1921",col_163,https://www.wdl.org/en/item/10507,ins_11,pub_879,079.956,np,9/29/1921,20869
"Al-Iraq, Number 412, September 30, 1921",col_163,https://www.wdl.org/en/item/10508,ins_11,pub_879,079.956,np,9/30/1921,20870
"Al-Iraq, Number 413, October 1, 1921",col_163,https://www.wdl.org/en/item/10509,ins_11,pub_879,079.956,np,10/1/1921,20871
"Al-Iraq, Number 414, October 3, 1921",col_163,https://www.wdl.org/en/item/10510,ins_11,pub_879,079.956,np,10/3/1921,20872
"Al-Iraq, Number 415, October 4, 1921",col_163,https://www.wdl.org/en/item/10511,ins_11,pub_879,079.956,np,10/4/1921,20873
"Al-Iraq, Number 416, October 5, 1921",col_163,https://www.wdl.org/en/item/10512,ins_11,pub_879,079.956,np,10/5/1921,20874
"Al-Iraq, Number 417, October 6, 1921",col_163,https://www.wdl.org/en/item/10513,ins_11,pub_879,079.956,np,10/6/1921,20875
"Al-Iraq, Number 418, October 7, 1921",col_163,https://www.wdl.org/en/item/10514,ins_11,pub_879,079.956,np,10/7/1921,20876
"Al-Iraq, Number 419, October 8, 1921",col_163,https://www.wdl.org/en/item/10515,ins_11,pub_879,079.956,np,10/8/1921,20877
"Al-Iraq, Number 420, October 10, 1921",col_163,https://www.wdl.org/en/item/10516,ins_11,pub_879,079.956,np,10/10/1921,20878
"Al-Iraq, Number 421, October 11, 1921",col_163,https://www.wdl.org/en/item/10517,ins_11,pub_879,079.956,np,10/11/1921,20879
"Al-Iraq, Number 422, October 12, 1921",col_163,https://www.wdl.org/en/item/10518,ins_11,pub_879,079.956,np,10/12/1921,20880
"Al-Iraq, Number 423, October 13, 1921",col_163,https://www.wdl.org/en/item/10519,ins_11,pub_879,079.956,np,10/13/1921,20881
"Al-Iraq, Number 424, October 14, 1921",col_163,https://www.wdl.org/en/item/10520,ins_11,pub_879,079.956,np,10/14/1921,20882
"Al-Iraq, Number 425, October 15, 1921",col_163,https://www.wdl.org/en/item/10521,ins_11,pub_879,079.956,np,10/15/1921,20883
"Al-Iraq, Number 426, October 17, 1921",col_163,https://www.wdl.org/en/item/10522,ins_11,pub_879,079.956,np,10/17/1921,20884
