Creator,creator_id
"Ashraf, Ahmad, “Iranian Identity iii. Medieval Islamic Period” in Encyclopaedia Iranica. http://www.iranicaonline.org/articles/iranian-identity-iii-medieval-islamic-period|Hraundal, Thorir Jonsson, The Rus in Arabic Sources: Cultural Contacts and Identity. Unpublished dissertation, University of Bergen, Center for Medieval Studies, 2013. http://www.academia.edu/4094697/Rus_in_Arabic_Sources_Cultural_Contacts_and_Identity_PhD_dissertation",3141
"Viktor Hantzsch, “Berghaus, Heinrich Karl,” Allgemeine Deutsche Biographie (1902).",3142
"Daniel Balland, “Boundaries of Afghanistan,” Encyclopaedia Iranica 4, number 4 (2013).|E.I. Carlyle, “Ridgeway, Sir Joseph West (1844-1930),” Oxford Dictionary of National Biography (Oxford: Oxford University Press, 2004).|Peter Lumsden, “Countries and Tribes Bordering on the Koh-i-Baba Range,” Proceedings of the Royal Geographical Society and Monthly Record of Geography 7, number 9 (September 1885).",3143
"C.R. Markham, “The Basin of the Helmund,” Proceedings of the Royal Geographical Society and Monthly Record of the Geography 1, number 3 (March 1879).",3144
"Major Charles Stewart, translator, Malfuzat Timury: Autobiographical Memoirs of Moghul Emperor Timur (London: W. Nicol,  1830).|Ron Sela, The Legendary Biographies of Tamerlane: Islam and Heroic Apocrypha in Central Asia. (Cambridge: Cambridge University Press, 2011).|Howard Miller, “Tamburlaine: The Migration and Translation of Marlowe’s Arabic Sources,” in Travel and Translation in the Early Modern Period, edited by Carmine G. Di Biase (Amsterdam and New York: Rodopi, 2006).",3145
"Leonard C. Bruno, The Tradition of Technology: Landmarks of Western Technology (Washington, DC: Library of Congress, 1995).",3146
"Ron Sela, The Legendary Biographies of Tamerlane: Islam and Heroic Apocrypha in Central Asia (Cambridge, United Kingdom: Cambridge University Press, 2011).",3147
"Jorge Onrubia Pintado, La Isla de los ""Guanartemes:"" Territorio, Sociedad y Poder en la Gran Canaria Indígena (Siglos XIV–XV) (Las Palmas de Gran Canaria: Cabildo Insular de Gran Canaria, 2003).",3148
"“La Luz Port History,” http://www.laluzport.com/MAIN_folder/HISTORY/laluzhistory.html",3149
"Georg Swarzenski, Die Regensburger Buchmalerei des X. und XI. Jahrhunderts (Leipzig: Karl W. Hiersemann, 1901).|Adam S. Cohen, The Uta Codex: Art, Philosophy, and Reform in Eleventh-Century Germany (University Park: Pennsylvania State University Press, 2000).",3150
"R.H. Vetch, “Abbott, Augustus (1804–1867),” revised by Roger T. Stearn, Oxford Dictionary of National Biography, Oxford University Press, 2004.",3151
"G. Le G. Norgate, “Campbell, Sir George (1824–1892),” revised by David Steele, Oxford Dictionary of National Biography, Oxford University Press, 2004.",3152
"Lydia Black, The Lovtsov Atlas of the North Pacific Ocean (Kingston, Ontario: Limestone Press, 1991).|Aleksei V. Postnikov, The Mapping of Russian America: A History of Russian American Contacts in Cartography (Milwaukee: University of Wisconsin-Milwaukee, American Geographical Society Library, 1995).",3153
"T. Litwin, ed., The Harriman Alaska Expedition Retraced: A Century of Change, 1899−2001 (New Brunswick, New Jersey: Rutgers University Press, 2005).|John Muir, Travels in Alaska (Boston and New York: Houghton Mifflin, 1915).",3154
"Roy Minter, The White Pass: Gateway to the Klondike (Toronto: McClelland and Stewart, 1987)|Rex Beach, The Iron Trail: An Alaska Romance (New York: Harper and Brothers, 1913)",3155
"James Thomas Gay, American Fur Seal Diplomacy: The Alaskan Fur Seal Controversy (New York: P. Lang, 1987).|John A. Murray, ed., A Republic of Rivers: Three Centuries of Nature Writing from Alaska and the Yukon (New York: Oxford University Press, 1990).",3156
"Pierre Berton, Klondike: The Last Great Gold Rush, 1896−1899 (Toronto: Anchor Canada, 2001).|Dean Littlepage, Gold Fever in the North: The Alaska-Yukon Gold Rush Era, A Gold Rush Centennial Exhibition (Anchorage: Anchorage Museum of History and Art, 1997).|Samuel B. Steele, Forty Years in Canada (London: H. Jenkins, 1915).",3157
"Dianne Newell, editor, The Development of the Pacific Salmon-Canning Industry: A Grown Man’s Game (Montreal: McGill-Queen’s University Press, 1989).|Courtland L. Smith, Salmon Fishers of the Columbia (Corvallis: Oregon State University Press, 1979).",3158
"Robert Grayson, California’s Gold Rush (Minneapolis, Minnesota: ABDO, 2012).|Paul W. Rodman, California Gold: The Beginning of Mining in the Far West (Cambridge, Massachusetts: Harvard University Press, 1947).",3159
"Skinner, D.E., Alaska Steam: A Pictorial History of the Alaska Steamship    Company (Anchorage, Alaska: Alaska Geographic, 1984).",3160
"Tim McNesse, The Pony Express: Bringing Mail to the American West (New York: Infobase, 2009).|Dee Brown, The American West (New York: Touchstone, 1995).",3161
"Paul E. Cohen, Mapping the West: America’s Westward Movement, 1524−1890 (New York: Rizzoli, 2002).|David M. Jordan, ""Happiness Is Not My Companion"": The Life of General G. K. Warren (Bloomington: Indiana University Press, 2001).",3162
"Best, Gerald M., Ships and Narrow Gauge Rails: The Story of the Pacific Coast Company (Howell-North: Berkeley, California), 1964|Wright, E.W., Lewis &amp; Dryden's Marine History of the Pacific Northwest: An Illustrated Review of the Growth and Development of the Maritime Industry, from the Advent of the Earliest Navigators to the Present Time, with Sketches and Portraits of a Number of Well Known Marine Men (Lewis &amp; Dryden Printing Company: Portland, Oregon, 1895).",3163
"Tom Chaffin, Pathfinder: John Charles Frémont and the Course of American Empire (New York: Hill and Wang, 2002).",3164
"Rothman, Hal K., Devil’s Bargains: Tourism in the Twentieth-Century American West (Lawrence: University Press of Kansas, 1998).|Shaffer, Marguerite, See America First: Tourism and National Identity, 1880−1940 (Washington, D.C.: Smithsonian Books, 2001).",3165
"George Pierre Castle and Robert L. Bee, editors, State and Reservation: New Perspectives on Federal Indian Policy (Tucson: University of Arizona Press, 1992).|Robert Wooster, The Military and United States Indian Policy, 1865−1903 (Lincoln: University of Nebraska Press, 1995).",3166
"H.M. Chittenden, History of the Fur Trade of the Far West (Stanford, California: Academic Reprints, 1954).|Eric Jay Dolin, Fur, Fortune, and Empire: The Epic History of the Fur Trade in America (New York: Norton, 2010).|Derek Hayes, Historical Atlas of the American West: With Original Maps (Berkeley: University of California Press, 2009).",3167
"Harlow, California Conquered: The Annexation of a Mexican Province, 1846−1850 (Berkeley: University of California Press, 1989).|Robert W. Merry, A Country of Vast Designs: James K. Polk, the Mexican War and the Conquest of the American Continent (New York: Simon and Schuster, 2009).",3168
"Ehle, John, Trail of Tears: The Rise and Fall of the Cherokee Nation (New York: Doubleday, 1988).|Remini, Robert V., Andrew Jackson and his Indian Wars (New York: Viking, 2001).",3169
"Michael R. Haines and Richard H. Steckel, editors, A Population History of North America (Cambridge: Cambridge University Press, 2000).|Frederick Merk, History of the Westward Movement (New York: Knopf, 1978). http://www.census.gov/history/www/through_the_decades/fast_facts/1890_fast_facts.html",3170
"Ana Ferrari, Formazione e struttura del canzoniere portoghese della Biblioteca Nazionale di Lisbona (COD 10991: Colocci Brancuti): premesse codicologiche alla critica del testo Paris: Fondation Calouste Gulbenkian, Centre Culturel Portugais, 1979).|Giulia Lanciani e Giuseppe Tavani, editors, Dicionário da Literatura Medieval Galega e Portuguesa (Lisbon: Caminho, 1993).",3171
"Tory, Geoffroy, 1480?-1533?",3172
"Zuoqiu, Ming",3173
"Campbell, John, 1708-1775",3174
"Enden, Franciscus van den, 1602-1674",3175
"al-Rumi, Jamist",3176
"Yāqūt al-Mustaʻṣimī, died 1299?",3177
"Ram, Munshi, 1737-1790",3178
"Li, Jing, 571-649",3179
"Schmitz, Matthew",3180
"Brébeuf, Jean de, saint, 1593-1649",3181
"Qi, Zhongfu",3182
"He, Zhuo, 1661-1722",3183
"Velho, Álvaro",3184
"Bakrī, Muḥammad ibn Muḥammad, 1493 or 1494-1545 or 1546",3185
"Muʻīn al-Dīn Farāhī, died 1501 or 1502|ʿAbd al-Ḥaqq ibn Sayf al-Dīn Dihlavī, 1551-1642",3186
"Ḥamawī, Muḥammad ibn ʻAlī, active 1588-1591",3187
"Wright, Orville, 1871-1948|Wright, Wilbur, 1867-1912",3188
"Dumas, Alexandre, 1802-1870",3189
"Balkhī, Aḥmad ibn Sahl, 849 or 850-934|Maqdisī, Muṭahhar ibn Ṭāhir, active 10th century",3190
"Ridgeway, Joseph West, Sir, 1844-1930",3191
"Hartwicus, Emmeramensis, active 11th century",3192
"Shi, Nai'an, 1296?-1372?",3193
"Eugene, of Savoy, Prince of Savoy, 1663-1736",3194
"Biddle, Elizabeth, 1800-1891",3195
Secretary-General of the League of Nations,3196
Smart & Copley,3197
"Vogt, Gustave, 1781-1870",3198
"Cooper, William M., 1824-1892",3199
"Vaux, Richard, 1816-1895",3200
"Roddon, James W.",3201
"Weir, Robert Walter, 1803-1889",3202
"Kipling, W.",3203
J.H. Colton & Company,3204
"Fee, Charles S.",3205
"Harper, Francis P. (Francis Perego), 1856?-1932",3206
"Dapper, Olfert, 1639-1689",3207
"Michael, Nancy",3208
"McGill, John A.",3209
"Oscanyan, Hatchik “Christopher”, 1818-",3210
Notman Photo Company,3211
"Morgan, Charles Luther",3212
"Umpehent, J. W.",3213
"Winder, J. W., flourished 1855-1874",3214
Pipes and Drums and Military Band of the Royal Scots Dragoon Guards,3215
"Fox-Ashrei, Shlomo",3216
"Chen, Jiru, approximately 1558-1639",3217
"Ḥaddād, Abū Bakr ibn ʻAlī, died 1397 or 1398",3218
"Beck, Mordechai",3219
"Otten, J. H.",3220
"Aōdō, Denzen, 1748-1822",3221
"Huang, Ruzhi|Huang, Shangzhong|Huang, Yingguang|Wu, Yuanlan",3222
"Amman, Jost, 1539-1591",3223
"Dijak, Grigorije",3224
"Mawlawī, Muḥammad ibn Ibrāhīm",3225
Ibn Ma‛ālī Muhammad,3226
Ramadān b. Sālih b. ‛Umar b. Ḥijāzī b. ‛Umar al-Ḥāfiz al-Muqrī (Safitī),3227
‛Abd al-Fattāh,3228
Muḥammad Shams al-Dīn ibn Muḥammad Faḍl-Allāh al-Anṣārī al-Shāfi‘ī,3229
Ahmad al-Khunki,3230
Ḥasan ibn abī al-Bajṭīṭī,3231
"Garahishari, Mustafa",3232
"Ibrãhîm, Mustafã b.",3233
"Trist, Nicholas Philip, 1800-1874",3234
"Ṣāfī, Aḥmad Rashīd",3235
"Ibn Muḥammad, ʻAlī",3236
"Yūsuf, Ṭāhā",3237
Nedjm eddin,3238
"Al-Khuwārizmī, Ḥabīb Allāh ibn Dūst Muḥammad, 17th century",3239
Ahmad ibn Yūnus al-Chalabī al-Hanafī,3240
"Shāfi‘ī, Yūsuf ibn Yūsuf al-Maḥallī",3241
"Dimashqī, Ṣāliḥ Salīm ibn Salīm ibn Sa‘īd al-Shāmī",3242
"Azharī, Aḥmad ibn Aḥmad ibn Ibrāhīm Jarībāt al-Shāfi‘ī al-Kātib",3243
Wali ul Din,3244
"Mir, Sidiq",3245
Muhammad Yūsuf Ibn Muhhammad Ja‘far,3246
Saifi,3247
"Bernardus, the Monk",3248
"Efendi, Kayishzade Hafiz Osman Nuri, died 1894",3249
"Achkar, Jirmanus",3250
"Dib, Yūsuf",3251
Zacharia from Cyprus,3252
Jacob from Hasrun,3253
Nuhra Salameh from Kfarzebyan,3254
Nematullah Awad from Hasrun,3255
Stephen from Bahdidat,3256
"ibn Wafa, Muhammad",3257
Abdo Sayyed Muhammad,3258
Stephan from Bahdidat,3259
"Mina, Jarjura",3260
"Shandawīlī, Harīdī Aḥmad",3261
"Maḥallī, ʻUthmān ibn Yūsuf ibn Yūsuf ʻUthmān al-Ṣayyād",3262
"Ṭawīl, Ḥasan",3263
"Yāsīn, Muḥammad ʻAlī",3264
"Yūnus, Aḥmad, died after 1882",3265
"Mālikī, Yāqūt najl Aḥmad",3266
"Suwayfī, Aḥmad Muḥammad ʻAlī Kishk",3267
"Ḥidyah, Maḥrūs",3268
"ʻAyyād, Muḥammad, active 17th century?",3269
"Ḥanbalī, Aḥmad ibn Qāsim ibn Aḥmad ibn Muḥammad",3270
"Ibn ʻAbd al-Nabī, ʻAbd al-Nabī Muḥammad",3271
"Fawwāz, Ilyās ibn Najm|Ḥaddād, Ṭannūs ibn 'Īd",3272
Murad bin 'Abd Al-Masih,3273
Zakarya,3274
Slibona,3275
Daniel,3276
Murād Mullā Tangriberdī ibn Yār Muḥammad Ḥājjī,3277
"Ha Lévi, Abraham bar Chizkija",3278
"Cinico, Giovan Marco, circa 1430-circa 1503",3279
"Rörer, Georg",3280
"Heff, Leonhard, flourished circa 1459-70",3281
Peregrinus,3282
"Al-Balbassi, Abdul Rahman ibn Omar Al-Khateeb",3283
"Raḥīm, Muḥammad ‘Ali ibn ‘Abd",3284
"Al-Ahlounawani, Ahmad ibn Bahram",3285
"Nathar, Mohammad Saleh ibn Mulla Mohammad",3286
"Shirāzī, ‘Abd al-‘Alī al-Kātib",3287
"Sūqī, Muḥammad (al-mulaqqab) Bāb al-Rashīd ibn Muḥammad al-Muṣṭafá ibn Muḥammad al-Bashīr",3288
"Alfā Simb, Aḥmad ibn",3289
"al-Hanafi, Abd al-Karim al-Qutbi",3290
Facundo,3291
"de' Ricci, Niccolò d'Antonio, active circa 1460",3292
"Byzantios, Basileios Nikolaḯdes",3293
"Dobreĭsho, priest",3294
"Ioann, priest",3295
"Manuilov, Vasilii, priest",3296
"Ashraf, Ibn Muḥammad Ṣālih Muḥammad Saʻīd",3297
"Azharī, Aḥmad ibn ʻAlī ibn ʻAbd Allāh al-Bānūbī",3298
"Sālim, Lāwandīrus",3299
"Ḥamawī, Aḥmad ibn Muḥammad ibn ʻAbd Allāh",3300
Ahmad Pasha|Husayn Pasha,3301
Mukhtār ibn Muḥammad,3302
ʻAbd Allah ibn Ahmad,3303
"Harawī, Muḥammad, active 1528",3304
"Kāzarūnī, Ghulām Ḥusayn ibn ʻAṭṭār ʻAlīʻaskar",3305
Ibn Rustam Khān Ṣafī Qulī,3306
"Ibn al-Ṣāyigh, ʻAbd al-Raḥmān, died 1441 or 1442",3307
"Albayasy, Issa Palatine",3308
"Girgis, Butrus",3309
"Zekhariah, David ben Benayah ben Saadiah ben",3310
"Zhou, Yousheng",3311
"Martinus, Antonius",3312
"Fatarius, Carolus Hylarii",3313
"Jīvā Khān, Nūr al-Dīn ibn|Muḥammad, Ibrāhīm ibn Nūr",3314
ʻAbd al-Laṭīf Khān pisar-i ʻAbd al-Ghaffār Khān,3315
Sargis,3316
"Mäṭre, Krǝstos",3317
Dominicus,3318
"Jardine, John, 1844-1919|Wiseman, Nicholas Patrick, 1802-1865",3319
"Scott, James George, 1851-1935",3320
"Wei, Liaoweng, 1178-1237",3321
"Song, Zufa|Zai, Maode, 1586-1644",3322
"Zhang, Wenda, died 1625",3323
"Ning, Wenguang|Pu, Zhihao|Zhang, Guozheng",3324
"Tang, Yipeng",3325
"Froberville, Eugène de",3326
"Xie, Shaofang",3327
"Ge, Xuan, 164-244",3328
"Winckler, Johann Dietrich, 1711-1784",3329
"Nan, Juren",3330
"Huang, Wenhuan, 1598-1667|Li, Kai|Li, Mingjun|Zhu, Yishi, 1610-1671",3331
"Xu, Qianxue, 1631-1694",3332
"Shen, Anzhang",3333
"Liu, Chuxiu|Wang, Jiusi, 1468-1551|Wang, Shimao, 1536-1588|Wang, Xuemo, 1529-1609|Yanggu, Shanren|Zhu, Mengzhen",3334
"Gong, Yiqing|Wang, Ji, 1463-1539|Zhao, Kehuai",3335
"Cheng, Yuting|Yu, Yongning|Zou, Yuanbiao, 1551-1624",3336
"Li, Kai",3337
"Kamenskiĭ, Vasiliĭ, 1884-1961",3338
"Rao, Duo, active 16th century-17th century",3339
"Hong, Qirui|Shen, Jinjie|Zhu, Daoxiang",3340
"Jia, Yong, 1454-1547",3341
"Le, Shanzi",3342
"Chen, Zhi, active 14th century|Wang, Chongyun, jin shi 1334",3343
"Min, Qiji|Xu, Gu, 1504-1586",3344
"Wang, Jin",3345
"Wang, Daokun, 1525-93",3346
"Bulantai, active 1741",3347
"Xue, Sanxing, 1558-1634",3348
"Chen, Yuansu|Wang, Yuanmao",3349
"Han, Jing",3350
"Shliubsky, Alexander A., 1897-1941",3351
"Qian, Mingyin, circa 17th century|Tu, Xiangmei|Wang, Yang|Wang, Yueyu|Weng, Hanlin|Zhao, Shichun, 1599-1675",3352
"Gottheil, Richard J. H. (Richard James Horatio), 1862-1936",3353
"Dennis, James S. (James Shepard), 1842-1914",3354
"Lapeyrouce, M. Stanislaus de",3355
"Ṭarzī, Mahmud, 1865-1933",3356
"Dunsterville, L. C. (Lionel Charles), 1865-1946",3357
"Eikin, 1447-1537",3358
"Deliormanskii, N.I.",3359
"Bi︠e︡lokurov, S. A. (Sergi︠e︡ĭ Aleksi︠e︡evich), 1862-1918",3360
"Barsov, E. V. (Elʹpidifor Vasilʹevich), 1836-1917",3361
"Khalili, Khalilullah, 1907-1987",3362
"Lui, Jia",3363
"Wu, Weizhong, 1709-1773",3364
"Cao, Zibian|Peng, Weicheng|Zheng, Yiwei, 1368-1644",3365
"Qian, Shuoyou, 1216-1288",3366
"Wang, Shizhen, 1526-1590|Zhang, Dingsi, 1543-1603",3367
"Wang, Shishun",3368
"Zhang, Zhenzhi",3369
"Huang, Daozhou, 1585-1646",3370
"Liu, Xun, 861-925",3371
"Huang, Pilie, 1763-1825|Li, Yizhi, active 13th century|Peng, Fang",3372
"Yang, Shoujing, 1839-1915",3373
"Shao, Yuanjie, 1459-1539",3374
"Smith, Christen",3375
"Azikiwe, Nnamdi, 1904-1996",3376
"Houphouët-Boigny, Félix, 1905-1993",3377
"Lockett, Manning (Skipper), 1900-1968",3378
"Guo, Xiang, died 312|Liu, Xiang, approximately 77 B.C.-approximately 6 B.C.",3379
Erhardus,3380
"Basu, Nandalāla, 1883-1966",3381
"Balawī, Ibrāhīm Adʹham Gharbaldah",3382
"Gigantibus, Gioacchino di Giovanne de, flourished 1453-1485",3383
Hüseyin,3384
"Furtmeyr, Berthold, flourished 1460-1501|Krüger, Petrus",3385
"Crivelli, Taddeo, flourished 1451-1476|Giorgio d'Alemagna, flourished 1441-1479|Girolamo da Cremona, flourished 1467-1483|Marco dell’Avogadro|Russi, Franco dei, flourished 1453-1482",3386
"Giovanni, di Paolo, circa 1403-circa 1482",3387
"Apollonio di Giovanni, circa 1415-1465",3388
"Grassi, Giovannino de', approximately 1340-1398|Grassi, Salomone de', active 1399-1400",3389
"Matteo, da Milano, active 1492-1523",3390
"Attavanti, Attavante, 1452?-1525?",3391
"Gherardo, di Giovanni del Fora, approximately 1444-1497|Monte, di Giovanni del Fora, 1448-1532 or 1533",3392
"Hildebertus, Pictor",3393
"Halévy, Ludovic, 1834-1908|Meilhac, Henri, 1831-1897",3394
"Aprilov, N. N.|Aprilov, Vasil Evstatiev, 1789-1847",3395
"Mahmood, Hassan b.",3396
"Grigor, Monk, of Verin Noravankʻ, 15th century",3397
